,,,15296468,1096048,60188,4352801,427401,4780202,28419,1009759,162434,13356747,,
warehouse ID,cleaned SKU,HELPER,PR,WH OS,VM OS,KIT PREPARED,CALC. REFILL,TOTAL FRESH,EXTRA,REMOVE,EXPIRE,SALES,WH CS (calculated),VM CS (calculated)
1,22556,1|22556,26640,1087,57,25152,22,25174,18,1248,11,24167,3819,-213
1,22921,1|22921,3840,1062,56,4066,0,4066,1,184,18,3991,1021,-72
1,22926,1|22926,28080,1133,60,32321,8,32329,14,747,167,29542,-2355,1919
1,22935,1|22935,80,1,0,74,0,74,0,6,3,54,13,11
1,22944,1|22944,6720,231,12,2468,0,2468,1,175,22,1583,4659,699
1,23260,1|23260,12800,2114,111,13710,0,13710,5,661,191,12356,1870,608
1,23548,1|23548,8370,640,34,7953,0,7953,5,608,229,6960,1670,185
1,23552,1|23552,4800,702,37,0,0,0,0,0,0,0,5502,37
1,23637,1|23637,7200,2263,119,8266,0,8266,15,680,76,8742,1892,-1128
1,23638,1|23638,46392,2024,107,40727,16,40743,7,1918,294,37686,9598,945
1,23639,1|23639,47244,0,0,41768,26,41794,28,1481,240,38337,6959,1708
1,23640,1|23640,2700,666,35,2693,0,2693,13,69,9,2582,755,55
1,23642,1|23642,5928,690,36,263,0,263,0,41,2,208,6396,48
1,23865,1|23865,180,0,0,56,0,56,0,2,8,40,126,6
1,23866,1|23866,215,0,0,150,0,150,0,10,48,92,75,0
1,23867,1|23867,230,66,3,171,0,171,0,9,58,97,134,10
1,23868,1|23868,1135,252,13,966,0,966,0,43,130,790,464,16
1,23869,1|23869,10,0,0,0,0,0,0,0,0,0,10,0
1,23870,1|23870,180,0,0,52,0,52,0,0,10,35,128,7
1,23871,1|23871,210,0,0,136,0,136,0,8,56,69,82,3
1,23872,1|23872,320,0,0,153,0,153,0,10,80,53,177,10
1,23873,1|23873,64,0,0,48,0,48,0,6,22,20,22,0
1,23874,1|23874,31,0,0,28,0,28,0,7,12,9,10,0
1,23875,1|23875,205,0,0,44,0,44,0,3,12,27,164,2
1,23876,1|23876,10,0,0,8,0,8,0,0,3,5,2,0
1,24746,1|24746,4500,74,4,2907,0,2907,0,134,24,2730,1801,23
1,24838,1|24838,4800,876,46,6517,0,6517,3,540,79,5311,-298,630
1,24841,1|24841,5400,855,45,5693,0,5693,0,488,83,4664,1050,503
1,24843,1|24843,8700,944,50,9637,0,9637,1,725,130,8706,733,125
1,24865,1|24865,10500,1151,61,14941,0,14941,3,2095,676,11668,-1192,560
1,24866,1|24866,12000,1508,79,14024,0,14024,8,1280,104,12674,772,37
1,25431,1|25431,1920,1422,75,2129,0,2129,0,264,135,1742,1477,63
1,25432,1|25432,1920,558,29,2315,0,2315,2,300,158,1917,465,-33
1,25451,1|25451,4248,456,24,2797,12,2809,0,104,21,1263,1999,1445
1,25452,1|25452,2400,343,18,2671,0,2671,0,324,23,2257,396,85
1,25609,1|25609,40320,2870,151,42789,16,42805,31,2904,329,38606,3320,1086
1,25610,1|25610,55440,2857,164,57747,8,57755,29,2923,170,54100,3494,697
1,26060,1|26060,31410,1679,88,24624,12,24636,12,908,142,20560,9373,3102
1,26061,1|26061,13500,1226,65,11748,8,11756,10,610,151,9548,3590,1502
1,26628,1|26628,1200,0,0,0,0,0,0,0,0,0,1200,0
1,27207,1|27207,852,0,5,959,0,959,0,136,127,367,29,334
1,27658,1|27658,10800,1029,54,115,0,115,0,6,1,107,11720,55
1,27717,1|27717,376,0,4,418,0,418,2,43,53,300,3,24
1,27897,1|27897,5760,2584,136,6653,0,6653,6,265,110,7025,1962,-617
1,28229,1|28229,43320,1011,53,41948,36,41984,22,1956,709,34099,4325,5251
1,28231,1|28231,2640,332,18,4827,0,4827,0,239,7,4548,-1616,51
1,29903,1|29903,440,0,0,290,0,290,0,18,148,102,168,22
1,29907,1|29907,492,0,0,406,0,406,0,20,206,160,106,20
1,29908,1|29908,462,0,0,405,0,405,0,9,169,126,66,101
1,30169,1|30169,3672,413,22,3091,0,3091,0,225,9,2777,1219,102
1,30191,1|30191,6000,275,15,6284,0,6284,1,422,25,5190,414,661
1,30482,1|30482,14203,151,8,15557,3,15560,6,623,164,13837,-577,938
1,30484,1|30484,52320,1584,83,45244,17,45261,8,648,200,40152,9299,4336
1,30485,1|30485,34950,1415,75,28882,0,28882,10,697,147,27168,8190,935
1,30594,1|30594,15255,462,24,0,0,0,0,0,0,0,15717,24
1,30820,1|30820,50550,357,19,45953,8,45961,30,1163,219,43403,6139,1165
1,30940,1|30940,1800,0,5,2325,6,2331,3,258,11,2194,-270,-130
1,30941,1|30941,3600,237,13,4375,0,4375,0,245,16,4209,-293,-82
1,31091,1|31091,34560,800,42,12842,32,12874,0,628,63,7895,23114,4330
1,31093,1|31093,3000,151,8,7,0,7,0,5,0,2,3149,8
1,31465,1|31465,190,0,0,138,0,138,0,0,96,42,52,0
1,31466,1|31466,173,0,0,120,0,120,0,16,61,43,69,0
1,31467,1|31467,200,0,0,161,0,161,0,23,71,67,62,0
1,31468,1|31468,189,0,0,140,0,140,0,10,78,53,59,-1
1,31469,1|31469,180,0,1,140,0,140,0,17,64,59,57,1
1,31473,1|31473,315,0,0,281,0,281,0,4,85,83,38,109
1,31474,1|31474,524,0,0,481,0,481,1,5,279,101,49,95
1,31475,1|31475,854,0,3,814,0,814,0,37,272,329,77,179
1,31476,1|31476,188,0,1,133,0,133,0,6,50,77,61,1
1,31477,1|31477,175,0,0,152,0,152,0,6,102,44,29,0
1,31659,1|31659,920,237,13,1322,0,1322,0,239,4,908,74,184
1,32018,1|32018,800,285,15,0,0,0,0,0,0,0,1085,15
1,32348,1|32348,14040,293,15,15302,0,15302,7,1211,584,13339,249,176
1,32555,1|32555,37926,750,40,41110,0,41110,28,2164,59,37123,-242,1776
1,33020,1|33020,867,0,0,717,0,717,0,60,303,337,210,17
1,33021,1|33021,233,0,0,243,0,243,0,19,81,103,9,40
1,33022,1|33022,900,0,0,751,0,751,0,43,381,143,192,184
1,33023,1|33023,753,0,0,637,0,637,0,6,261,143,122,227
1,33339,1|33339,8280,142,8,32,0,32,0,51,0,165,8441,-176
1,33525,1|33525,4320,0,0,6895,0,6895,1,749,215,6844,-1825,-914
1,33526,1|33526,4320,0,0,6813,0,6813,5,755,239,6888,-1733,-1074
1,33527,1|33527,18720,0,0,22531,0,22531,2,1035,54,20470,-2774,970
1,33528,1|33528,1440,0,0,5076,0,5076,4,388,51,4486,-3244,147
1,33634,1|33634,1680,0,0,1477,0,1477,0,353,344,643,556,137
1,33635,1|33635,432,0,0,173,0,173,0,28,16,123,287,6
1,33768,1|33768,11400,0,0,6950,12,6962,2,199,36,5187,4639,1538
1,33769,1|33769,9600,0,0,217,0,217,0,6,0,193,9389,18
1,33770,1|33770,17760,0,0,17611,12,17623,3,518,157,16273,658,672
1,33771,1|33771,7200,0,0,3948,12,3960,0,130,17,2955,3370,858
1,33772,1|33772,9840,0,0,3459,12,3471,0,85,13,2211,6454,1162
1,34006,1|34006,15984,113,6,17504,0,17504,4,707,233,15251,-696,1315
1,34143,1|34143,1560,0,0,841,0,841,0,0,6,829,719,6
1,34163,1|34163,50,0,0,7,0,7,0,2,0,5,45,0
1,34351,1|34351,10440,0,0,8418,6,8424,0,163,18,6958,2179,1285
1,34396,1|34396,8400,0,0,8717,0,8717,7,436,55,7990,126,229
