warehouse_id,vending_machine_id,manufacturer_variant_id,sales
1,6214,43632,8
1,4320,27717,11
1,3081,36486,27
1,2197,18105,22
1,3747,19500,168
1,3747,23375,9
1,3797,22124,21
1,3284,12417,25
1,3797,34006,38
1,5559,39829,4
1,3805,32555,74
1,3392,14167,9
1,6214,41842,6
1,3602,33634,12
1,92,25610,205
1,144,13151,0
1,6214,14167,19
1,4773,37044,4
1,6214,42779,12
1,4549,33526,13
1,230,21820,25
1,4550,33532,7
1,267,13135,28
1,4209,4,1
1,479,20823,27
1,4229,14860,8
1,4619,19500,100
1,4229,20523,25
1,4626,27717,10
1,4012,20519,24
1,4626,32597,243
1,4875,34434,3
1,5139,36636,24
1,4936,41817,9
1,4626,22921,34
1,1137,12823,5
1,6214,14017,6
1,1934,13060,1
1,6215,43640,118
1,2081,31659,6
1,6215,40715,12
1,2101,36757,8
1,6215,14694,6
1,2221,42791,7
1,4200,28229,23
1,5628,30484,4
1,4200,38049,48
1,5848,41960,8
1,4200,22124,48
1,5883,34006,4
1,4628,18556,9
1,655,34826,3
1,6216,43639,12
1,4947,34396,9
1,4228,36425,17
1,4209,12441,8
1,6216,41267,12
1,4383,32598,17
1,3748,27717,4
1,861,13848,19
1,5139,14167,6
1,861,20852,55
1,6216,34413,12
1,861,23151,30
1,6216,14017,12
1,861,21820,13
1,4422,22926,134
1,861,22921,3
1,4422,22124,50
1,861,17952,25
1,1639,32348,7
1,865,32179,2
1,1090,23639,123
1,62,36088,29
1,1285,23637,3
1,5626,33770,6
1,1285,32348,65
1,3747,27897,52
1,1285,33526,26
1,3747,21694,0
1,1285,15171,9
1,3747,32597,82
1,6216,25451,19
1,5702,42724,39
1,3053,36305,2
1,5843,37832,31
1,6216,42724,13
1,5847,36632,42
1,1289,27175,3
1,5884,41967,6
1,61,44117,17
1,3748,19501,287
1,4628,19501,69
1,3748,33529,18
1,4629,34399,17
1,1017,42725,10
1,5453,22124,2
1,3748,32179,28
1,3284,34697,22
1,3585,36425,5
1,4629,13007,44
1,3748,22926,305
1,1118,35326,20
1,3748,27815,7
1,62,25431,20
1,4105,27897,4
1,5159,24746,24
1,401,31659,7
1,824,13007,7
1,1124,44027,4
1,1680,23640,6
1,5038,25451,5
1,4205,12854,11
1,5146,20852,230
1,4205,25610,9
1,896,23637,65
1,4800,42782,3
1,896,19501,136
1,1785,38049,3
1,896,13744,127
1,1483,21463,2
1,896,17417,6
1,1305,32348,27
1,896,24746,42
1,1831,23548,4
1,896,33526,49
1,1305,20852,68
1,896,20854,44
1,5339,33772,11
1,896,12327,150
1,4320,17952,25
1,896,21656,24
1,1831,18105,22
1,896,24838,22
1,5040,30484,76
1,896,20523,35
1,2064,36636,2
1,896,33525,49
1,2101,19311,71
1,896,33527,9
1,2343,33528,5
1,898,27897,0
1,1310,33525,7
1,898,19432,6
1,2676,36639,5
1,898,32599,11
1,3873,31644,15
1,1137,27717,5
1,1311,31322,21
1,4421,17951,21
1,1917,34351,10
1,1579,29907,6
1,5108,37832,13
1,1894,17703,2
1,5249,32348,19
1,3602,37832,19
1,1311,17952,20
1,4422,36631,5
1,1311,22926,23
1,3654,21463,55
1,1311,25610,12
1,3777,23637,76
1,1312,27815,1
1,915,22007,4
1,2729,20854,11
1,915,32599,64
1,1312,33770,21
1,915,33528,23
1,1312,30941,11
1,915,19502,10
1,3873,17951,44
1,1483,42001,5
1,3873,13744,108
1,3777,16037,149
1,2040,24841,3
1,3777,20523,69
1,1312,20848,70
1,3777,19432,21
1,1320,32598,1
1,1305,36036,1
1,1321,27815,4
1,3927,18106,152
1,1321,30940,6
1,3689,33768,25
1,564,37832,150
1,3927,20850,49
1,5553,13135,6
1,4426,36640,5
1,3205,34827,2
1,3777,17952,19
1,1321,33529,3
1,5527,42725,4
1,4549,33527,11
1,5588,40664,9
1,1321,25609,3
1,4011,37045,8
1,1723,34399,54
1,3777,33525,24
1,4549,30482,1
1,3777,33527,60
1,2061,40661,6
1,3131,13743,2
1,4549,23260,6
1,5926,14017,1
1,1830,12898,156
1,5993,38049,23
1,1670,36632,3
1,4425,21820,43
1,2008,27899,286
1,1285,43640,56
1,1970,14167,8
1,3777,12853,21
1,2062,23374,4
1,4425,30484,67
1,655,24838,27
1,4425,24865,11
1,2280,30941,5
1,3656,13786,15
1,3393,13007,22
1,4425,32597,39
1,2221,36424,6
1,4426,20785,20
1,2379,40661,2
1,90,13236,4
1,2437,42778,18
1,5439,25609,6
1,2500,34827,4
1,92,30484,208
1,2560,25431,15
1,291,25609,31
1,3652,36088,16
1,929,32598,61
1,5527,42294,0
1,929,17951,28
1,2647,30940,7
1,929,27897,37
1,2890,25452,11
1,929,25610,196
1,5324,30169,3
1,929,32599,49
1,2020,12854,33
1,92,13330,18
1,5381,36486,0
1,167,35371,2
1,5409,25451,1
1,255,22921,15
1,5441,34397,6
1,479,31659,6
1,1017,13786,143
1,840,13330,15
1,5899,36639,5
1,5629,33772,2
1,2025,36635,4
1,5836,36088,8
1,6035,25451,3
1,5853,24841,5
1,5456,36639,6
1,4227,34396,18
1,1680,36636,1
1,1137,13330,13
1,2205,21851,12
1,402,42000,0
1,1017,24838,9
1,4626,13060,7
1,1138,23637,12
1,4227,32597,4
1,4063,18106,28
1,4229,34399,28
1,1246,35224,18
1,1782,44117,45
1,6117,12795,6
1,2343,36631,4
1,2034,36636,25
1,1670,13330,20
1,94,38244,10
1,1830,21406,102
1,2037,30485,23
1,865,18105,77
1,2061,36642,26
1,1830,12632,598
1,2221,36637,4
1,1917,13330,11
1,4947,20778,5
1,2008,24746,240
1,1639,30485,68
1,2010,20622,23
1,4799,14860,24
1,2205,13330,39
1,1630,13743,48
1,1724,18608,1
1,4320,21390,37
1,2380,25431,8
1,2759,30484,44
1,2404,23548,26
1,3155,20851,4
1,2341,13954,0
1,2891,13744,31
1,2500,23548,43
1,1780,20848,36
1,4717,31475,4
1,3044,36628,20
1,1782,17703,1
1,1724,43639,2
1,2679,13786,17
1,4717,23872,1
1,2797,22921,13
1,1934,14017,53
1,4921,34006,46
1,1934,36635,1
1,2127,40661,11
1,1724,36635,1
1,2216,20523,2
1,4009,14880,14
1,2403,41817,10
1,3052,28229,49
1,2009,34351,152
1,1483,13135,27
1,4947,15430,22
1,2127,23638,325
1,4118,42723,1
1,3280,33771,33
1,4629,36757,8
1,1932,23260,1
1,2890,24184,9
1,1483,17952,11
1,4677,22926,5
1,3930,25609,2
1,1917,35224,11
1,4102,14167,8
1,2891,25431,11
1,3748,40667,6
1,4548,15172,3
1,4103,14167,12
1,4209,42290,0
1,4012,12854,21
1,3068,24838,1
1,2403,36638,23
1,1118,19434,38
1,4203,36425,6
1,2323,39002,6
1,2508,19434,56
1,4809,42725,11
1,4618,21390,14
1,3655,15171,13
1,4204,21851,32
1,4228,23548,27
1,4041,24841,8
1,1137,33023,5
1,3398,13330,34
1,1143,13743,137
1,2341,22921,6
1,5310,23260,7
1,2379,13743,130
1,2759,34697,7
1,2601,33770,18
1,1320,19500,6
1,3408,38751,6
1,5586,13786,20
1,4201,35133,26
1,5144,41967,10
1,4441,36425,39
1,5144,18556,5
1,4441,28229,4
1,5849,40662,1
1,4800,24746,16
1,5149,42723,4
1,5108,15171,24
1,2891,13330,15
1,5116,25609,38
1,5471,38049,23
1,4550,13744,204
1,5441,15110,12
1,1579,14017,91
1,5976,37993,4
1,1581,20523,3
1,5993,43345,12
1,3646,13330,11
1,433,17415,1
1,2796,24866,32
1,5535,42724,32
1,3805,43345,5
1,5548,41968,12
1,4800,24866,15
1,5560,36632,15
1,3131,33525,13
1,5853,41966,9
1,3285,13007,84
1,3051,13330,16
1,4007,36757,3
1,3655,36088,7
1,3603,30485,17
1,4322,30940,2
1,4052,13330,18
1,4383,20523,6
1,5159,40663,53
1,5587,40663,17
1,1630,33527,8
1,4773,13060,6
1,3603,21656,2
1,3051,35224,46
1,3124,30820,63
1,896,12485,42
1,1638,24841,2
1,4228,33531,2
1,3148,23639,76
1,3158,22921,13
1,1638,20823,5
1,977,31322,9
1,839,23639,109
1,1459,24838,8
1,1639,20519,62
1,839,34697,7
1,3687,38244,69
1,1605,33770,28
1,1640,15194,26
1,68,23260,220
1,3655,13245,75
1,1831,13330,3
1,4200,13330,20
1,1605,17952,13
1,896,30940,13
1,3284,20855,9
1,3321,13786,12
1,99,30191,20
1,5381,24841,0
1,401,24841,7
1,3398,24841,15
1,1640,13848,28
1,3398,36488,32
1,402,36638,8
1,3402,30484,248
1,3201,20854,4
1,1650,21791,2
1,3801,21390,27
1,1650,18105,33
1,995,22921,8
1,1650,20823,6
1,995,27897,2
1,1656,33526,7
1,995,20852,3
1,3509,36509,28
1,1640,24184,20
1,1656,16037,98
1,3805,21390,33
1,4200,31285,7
1,1641,33530,28
1,1830,13227,237
1,1830,25609,195
1,1672,33020,18
1,3720,22921,12
1,3687,14894,254
1,4012,23639,31
1,1680,20523,33
1,4064,25431,19
1,3747,25610,127
1,4086,33530,4
1,3797,36766,55
1,1894,14860,17
1,1680,33527,8
1,2004,12854,21
1,2010,13786,30
1,2004,25610,29
1,5139,30169,10
1,1579,34825,3
1,5139,36639,11
1,4441,35079,15
1,5534,36639,14
1,1672,13744,134
1,1656,19501,1
1,2040,33635,40
1,4969,36628,3
1,4589,12854,69
1,2037,42725,2
1,2081,18083,1
1,4106,25609,102
1,2081,24185,9
1,3202,36637,6
1,2096,23260,12
1,5553,36635,9
1,4717,21390,19
1,2127,41817,11
1,4808,25610,68
1,4200,36488,5
1,3322,43640,21
1,4204,36766,5
1,61,12854,23
1,4206,36639,0
1,93,36036,26
1,5565,38049,63
1,3797,14133,5
1,5614,37490,20
1,3797,30484,7
1,1794,23640,10
1,3797,30168,6
1,2040,21390,31
1,3797,25609,35
1,2151,44117,15
1,3053,20852,49
1,2404,23639,105
1,167,25609,25
1,2320,42778,0
1,3159,13151,1
1,2818,25431,9
1,1091,31659,22
1,5249,36486,2
1,839,36632,25
1,4519,21820,45
1,3393,35326,10
1,2403,38244,7
1,3156,30169,5
1,2040,36486,42
1,929,12823,5
1,47,39002,7
1,1639,34697,20
1,3205,26061,13
1,1672,30820,262
1,292,37832,37
1,1672,38747,10
1,292,36088,63
1,1932,38747,4
1,3402,35224,58
1,2011,40669,65
1,5128,36640,14
1,2323,25610,62
1,655,31475,4
1,2101,36628,9
1,5146,37045,7
1,4548,13330,8
1,865,14167,21
1,4549,13330,21
1,390,36628,23
1,3400,20785,9
1,521,36632,22
1,1138,34827,2
1,4618,33526,21
1,2341,24184,40
1,4619,21820,9
1,3646,22921,5
1,824,13135,9
1,3727,12795,4
1,3420,23639,47
1,2647,36088,0
1,4548,33528,18
1,4589,28231,21
1,824,33527,20
1,2489,20519,199
1,3927,41267,7
1,2589,12327,73
1,3651,20936,25
1,2796,37273,14
1,4549,31285,4
1,1723,37995,1
1,2222,38079,13
1,4164,44117,21
1,3660,30940,13
1,1137,22921,43
1,2222,14880,5
1,2601,13135,29
1,3159,13786,8
1,1305,28231,7
1,1059,36486,7
1,3168,33770,1
1,2647,31091,11
1,1672,35224,37
1,2379,21820,3
1,1931,14017,82
1,1091,34006,51
1,1970,20523,26
1,5159,23260,27
1,2198,18106,22
1,4227,13007,8
1,2207,19434,9
1,99,22921,9
1,3321,34100,10
1,47,36488,16
1,3646,13156,0
1,62,36639,41
1,3801,14017,54
1,1305,36635,8
1,2280,15171,10
1,1312,35326,15
1,4798,36305,6
1,1650,13743,9
1,3801,23637,33
1,292,33526,10
1,3801,24838,56
1,1782,12854,75
1,3392,36635,16
1,896,22124,43
1,3801,27697,6
1,1092,23151,6
1,3398,36640,19
1,789,21820,10
1,3408,20848,91
1,3964,24865,4
1,3801,20523,12
1,4548,30940,31
1,1844,21656,5
1,977,34397,44
1,3993,20852,68
1,2798,40829,13
1,3801,33525,30
1,4619,34396,5
1,3801,27897,34
1,3964,19500,18
1,3801,20852,160
1,1931,32555,42
1,4426,31091,6
1,4773,23640,7
1,1844,24841,5
1,1091,13330,16
1,3121,13060,1
1,1137,23637,24
1,2500,17417,1
1,4798,20854,14
1,4672,20519,39
1,1970,36631,11
1,5473,44068,1
1,3053,36632,3
1,3509,36637,24
1,2010,39893,72
1,3805,13164,5
1,2061,24841,44
1,5964,42782,1
1,3285,43640,21
1,3131,34434,5
1,1305,16037,89
1,3805,19501,36
1,4205,20851,10
1,1830,24185,1
1,1641,18105,50
1,4672,23548,32
1,3126,14860,4
1,4320,34826,1
1,5324,25610,24
1,4626,43641,16
1,1118,37045,6
1,1931,33529,1
1,5331,12854,4
1,4589,13743,53
1,977,20519,124
1,2062,30199,2
1,3285,44117,25
1,2064,13813,1
1,4229,35326,9
1,3262,35687,20
1,1124,19502,42
1,2197,30087,1
1,1124,23260,32
1,4936,21851,17
1,4322,15110,10
1,2197,32348,1
1,47,24866,34
1,3653,33527,69
1,5548,12854,2
1,3653,12795,11
1,2207,16037,61
1,3653,12327,107
1,5553,37490,12
1,3654,20770,249
1,5618,23260,1
1,3656,15209,72
1,2205,30820,67
1,2198,33634,2
1,2206,13786,71
1,3659,20852,40
1,2221,32348,50
1,3689,13744,118
1,3053,12327,69
1,3420,25610,96
1,2222,36305,5
1,2221,20855,2
1,4875,36640,1
1,2222,33534,1
1,3168,12327,18
1,3420,18105,119
1,817,29908,2
1,3902,21390,17
1,3321,34200,10
1,4941,18106,7
1,2560,39002,6
1,2004,33525,26
1,1641,37832,203
1,2023,14860,11
1,2589,15430,16
1,3797,32555,17
1,5310,35371,5
1,2278,13848,7
1,2602,15430,29
1,4086,4,0
1,1723,36488,24
1,3155,24866,9
1,1724,36088,7
1,2278,31322,5
1,3653,28229,2
1,3656,36088,10
1,2602,32555,81
1,3873,26060,78
1,3654,43632,14
1,2796,19501,97
1,1782,32555,182
1,3927,32555,150
1,3797,13954,15
1,2799,33528,20
1,1650,21656,6
1,3844,33770,154
1,1656,32348,21
1,3844,23637,32
1,4773,30191,54
1,3844,17952,118
1,3654,43641,5
1,3844,32598,116
1,1948,23638,27
1,2560,15171,6
1,1672,18105,371
1,401,13135,47
1,1723,12823,9
1,4011,36036,48
1,2679,14017,19
1,3845,32597,8
1,2127,19502,150
1,840,30485,106
1,2759,32555,136
1,3845,32599,20
1,1670,36036,30
1,4041,24866,68
1,3854,43638,5
1,2891,19501,42
1,1931,13007,3
1,3845,24865,2
1,4007,12483,4
1,3845,34199,45
1,2403,14860,6
1,3854,23638,26
1,2798,36637,14
1,3854,30484,116
1,4009,28231,14
1,3854,23548,37
1,2222,21656,14
1,4086,24865,142
1,2500,36036,15
1,1137,36628,35
1,2799,36628,14
1,3602,28229,50
1,5409,36637,1
1,401,12485,1
1,3873,30482,16
1,3659,12441,3
1,4011,20523,3
1,3687,24184,72
1,4012,33339,5
1,3652,30191,7
1,1782,37992,1
1,4206,42001,11
1,4086,42779,19
1,5108,20851,15
1,4105,36305,0
1,3285,13970,49
1,4013,31285,8
1,3720,12854,17
1,1639,25431,3
1,4205,36636,24
1,2891,12792,5
1,3126,26061,1
1,4164,43640,21
1,2679,15110,9
1,4875,36305,0
1,4228,38049,21
1,5883,39893,4
1,5331,43345,3
1,4014,33535,4
1,4053,15110,4
1,3398,23639,235
1,3420,13060,1
1,3044,25610,58
1,2012,39308,3
1,3081,20519,49
1,3664,13786,5
1,5938,25610,4
1,3646,30485,57
1,2437,18083,1
1,4118,36088,1
1,4011,21390,46
1,1723,36636,64
1,5023,41968,6
1,3696,37995,3
1,4324,29907,5
1,2278,36638,4
1,4229,27207,3
1,3656,12327,37
1,2011,13060,7
1,3805,33525,8
1,2500,18087,6
1,5440,41618,0
1,4227,43584,7
1,4947,18105,9
1,4875,36631,1
1,5546,13060,1
1,1305,42724,11
1,4320,25610,433
1,4201,21390,22
1,68,37044,5
1,2675,21820,21
1,5845,41567,25
1,2342,33768,14
1,138,21851,46
1,4422,18106,59
1,5853,18581,30
1,4619,34397,19
1,402,21851,34
1,2676,24185,8
1,1782,29907,2
1,3284,32555,59
1,1459,25432,2
1,3284,30484,136
1,2403,34006,26
1,3221,20848,45
1,4489,38326,0
1,3322,36488,10
1,4209,13744,41
1,3393,32555,237
1,1934,36637,3
1,3408,19311,113
1,5599,42724,13
1,401,22921,37
1,3052,33634,3
1,433,24843,20
1,5620,18556,3
1,3285,37273,62
1,1137,14880,8
1,2222,36628,1
1,4422,19500,148
1,5149,42725,1
1,1091,24841,14
1,3509,30484,255
1,5802,41962,14
1,4773,35326,7
1,4086,13743,190
1,90,40715,16
1,1581,21463,10
1,2955,25609,8
1,5842,30485,3
1,3656,14860,33
1,4548,36637,88
1,3650,35224,46
1,4563,22556,16
1,3659,13744,33
1,4576,24866,78
1,977,13744,8
1,4626,37994,19
1,3297,36640,3
1,4102,33770,17
1,4576,44117,24
1,3687,37045,5
1,3748,24865,48
1,2795,30169,8
1,3748,20848,401
1,3664,36509,22
1,3805,30485,68
1,4106,34697,9
1,1780,23637,4
1,4201,19432,12
1,4678,44117,13
1,4678,23638,78
1,4719,31091,12
1,4210,20523,18
1,3854,23639,48
1,1780,36488,4
1,5139,44068,1
1,2601,26061,2
1,1785,17369,1
1,3866,23637,7
1,839,13743,69
1,4322,17952,34
1,1794,21312,3
1,4800,33768,21
1,840,14017,44
1,3866,19501,50
1,4011,13744,275
1,1305,21851,36
1,4052,18105,91
1,5039,34396,7
1,915,25452,14
1,5567,19435,6
1,4064,12792,138
1,5619,28229,12
1,5956,41567,23
1,4773,22124,43
1,5926,34006,1
1,4798,37832,357
1,1830,19502,2
1,4799,12792,89
1,4206,13744,14
1,4799,30169,30
1,4206,26060,39
1,4800,36305,15
1,3148,32555,41
1,2589,13744,10
1,4550,22944,6
1,2343,33768,17
1,3155,18105,66
1,2653,42001,16
1,3285,15171,16
1,4519,17952,53
1,3322,35224,56
1,4548,36636,53
1,3655,30940,2
1,23,20785,4
1,4421,36635,10
1,30,17952,16
1,4441,26061,30
1,30,33528,31
1,4201,26060,162
1,30,15194,11
1,4201,20519,80
1,50,27815,4
1,4201,36637,29
1,50,24843,6
1,4900,40829,5
1,50,23548,26
1,1831,20850,1
1,61,23637,8
1,4549,26060,29
1,61,19502,17
1,4550,14017,187
1,64,33525,17
1,4227,18106,32
1,2011,22348,131
1,4576,32555,312
1,68,33528,18
1,4205,24746,6
1,89,33021,2
1,1118,30485,115
1,89,18083,2
1,3159,18083,3
1,89,23638,3
1,3322,20519,3
1,90,32599,10
1,3202,33525,18
1,90,22400,2
1,4425,12327,92
1,90,25610,134
1,3288,18105,31
1,94,32599,33
1,68,36757,33
1,99,33535,3
1,4800,36488,37
1,99,18556,34
1,138,21390,9
1,2719,36636,32
1,839,35133,23
1,2759,37044,6
1,4888,12327,404
1,5139,20852,91
1,4888,35371,9
1,5893,34351,29
1,896,23639,107
1,3873,19501,241
1,1934,13349,3
1,4422,13743,154
1,4041,15194,4
1,4206,36088,1
1,4628,36639,7
1,138,33530,22
1,1579,30485,51
1,4422,16037,254
1,5453,25609,2
1,4422,24843,25
1,5456,42783,9
1,4421,34411,7
1,5146,36488,12
1,5899,40664,8
1,5471,43632,6
1,144,33526,34
1,2197,26060,3
1,144,31322,9
1,3386,18105,18
1,145,13116,26
1,4797,36424,2
1,147,22926,25
1,3387,25609,30
1,5899,36631,5
1,5039,26061,2
1,167,20823,7
1,4672,26060,45
1,167,23548,37
1,3585,25610,195
1,167,12854,36
1,3653,37273,1
1,5899,37832,10
1,5938,31091,1
1,179,20523,21
1,1641,31659,21
1,5899,23548,8
1,1670,23639,39
1,230,23548,24
1,3651,23260,34
1,4422,20519,40
1,3720,19432,15
1,4425,12854,22
1,5310,36488,7
1,267,14017,6
1,1831,32555,26
1,291,30482,39
1,5563,33772,11
1,292,28230,7
1,2008,12318,9
1,292,32598,26
1,1931,36628,25
1,292,27897,10
1,2034,25452,0
1,1724,38244,21
1,5441,20519,1
1,1794,42001,5
1,5339,12854,34
1,144,13970,14
1,4052,32179,5
1,390,20854,18
1,2008,23873,1
1,479,33526,16
1,5437,13116,7
1,390,33528,33
1,4798,14017,120
1,401,13744,66
1,1932,38079,7
1,402,14172,6
1,2009,23873,6
1,402,32599,34
1,3748,18105,378
1,5562,39824,1
1,4875,35371,56
1,3053,22921,16
1,4900,32555,35
1,5566,44117,30
1,68,36488,31
1,433,25609,45
1,138,20854,10
1,4626,34397,35
1,138,39002,37
1,3660,34399,5
1,4053,33535,4
1,3720,30482,12
1,230,36488,11
1,521,32597,58
1,5599,44117,12
1,521,21656,17
1,5599,13135,2
1,521,33527,49
1,5620,41968,3
1,2898,24866,8
1,390,36632,56
1,2898,31091,10
1,5471,35326,10
1,3902,24838,34
1,4052,31644,10
1,3654,42724,10
1,5456,13060,1
1,3902,16037,246
1,4053,32597,12
1,3902,20523,20
1,4053,33770,26
1,3902,32179,7
1,5309,40662,10
1,4422,23548,36
1,2061,36486,16
1,4589,33530,9
1,5618,40715,5
1,3902,13744,126
1,5618,12792,1
1,5159,36636,12
1,5128,19501,53
1,4629,18105,49
1,5693,44077,16
1,5588,19434,15
1,2340,22921,6
1,93,22921,12
1,4118,20848,28
1,521,24184,9
1,5128,36642,9
1,2601,36352,2
1,655,13786,37
1,1124,33525,11
1,2891,24866,19
1,2489,39893,9
1,2560,25452,6
1,2500,39893,17
1,865,13135,17
1,1090,32179,4
1,6264,20848,3
1,5899,24843,7
1,5784,42724,15
1,3155,30484,11
1,3205,36632,9
1,3297,14017,13
1,929,36488,19
1,3650,39893,9
1,1017,36488,16
1,3689,39893,16
1,4209,30485,94
1,3748,41965,18
1,5784,44117,8
1,5108,23638,53
1,4210,30485,97
1,3873,39893,46
1,2602,23638,31
1,3902,41842,8
1,5324,22926,13
1,3993,41842,26
1,1124,34697,8
1,4118,25610,15
1,1138,37832,80
1,5116,25451,1
1,3398,35224,47
1,4576,40663,13
1,1244,36088,14
1,4626,39893,20
1,2679,37045,4
1,4628,14017,116
1,3509,24866,21
1,5981,21851,9
1,5563,42782,14
1,1934,21656,10
1,3902,22944,6
1,2040,13060,5
1,3902,23548,31
1,6042,41817,8
1,5441,14017,67
1,6061,14167,30
1,5853,40829,4
1,2127,30484,221
1,401,37045,3
1,4800,15110,28
1,2759,24184,15
1,4800,41842,10
1,1630,12854,82
1,4808,41842,20
1,4210,36088,4
1,1894,14167,145
1,1305,14017,33
1,4941,22926,10
1,2009,23640,336
1,2205,21656,6
1,4383,20519,7
1,2101,15209,40
1,2798,34396,48
1,5146,40664,37
1,4228,24746,8
1,2341,13060,4
1,4320,23640,21
1,839,30168,8
1,2798,24843,29
1,2508,30946,7
1,4426,20519,7
1,2278,38244,5
1,2012,23640,227
1,1244,15430,17
1,4548,21390,34
1,179,36088,5
1,3044,33528,15
1,4200,40663,2
1,4421,33526,7
1,5473,41842,18
1,4773,33530,3
1,5535,26061,20
1,4422,13007,51
1,5560,15209,33
1,1723,18106,291
1,5561,30820,17
1,1724,19502,23
1,5562,41964,29
1,4422,12854,43
1,5571,41968,32
1,6264,39002,2
1,1138,38747,1
1,4629,13743,10
1,4489,15110,14
1,3148,34397,12
1,839,30485,182
1,1835,23638,35
1,1118,13786,7
1,4425,33635,2
1,5039,18105,22
1,1843,39002,67
1,1305,33020,1
1,4425,25610,36
1,5676,19435,12
1,1934,36488,6
1,5784,25610,44
1,3205,28231,5
1,5791,39002,12
1,1970,26060,35
1,5702,14167,80
1,5979,43640,17
1,94,36628,3
1,2034,32555,17
1,144,21463,28
1,4425,19502,30
1,2403,34399,8
1,5979,21851,20
1,2012,37152,7
1,2062,35133,32
1,401,36628,6
1,2081,13744,103
1,2127,19435,36
1,2081,12854,62
1,2081,36509,26
1,5981,25451,5
1,6202,44117,34
1,2205,25610,138
1,5848,39818,0
1,93,36087,12
1,2127,37045,13
1,5993,18105,18
1,2081,20845,113
1,2379,35224,105
1,2404,33634,1
1,4425,32598,10
1,3687,22921,22
1,2379,36488,19
1,6213,44027,6
1,4426,30484,138
1,6214,42723,6
1,94,19432,12
1,2508,36628,15
1,3531,36352,2
1,6214,41817,16
1,1934,20519,34
1,2796,35687,10
1,2500,30484,157
1,6214,41267,24
1,2216,13744,15
1,6214,13227,12
1,2404,34399,5
1,2198,36628,11
1,2151,24841,2
1,1285,37935,0
1,6029,24838,3
1,6214,44027,6
1,6029,30482,16
1,4629,30484,75
1,1118,15209,7
1,2492,13349,1
1,6041,43584,1
1,3081,30838,1
1,6043,26061,1
1,655,15171,14
1,840,35133,35
1,1932,42724,16
1,1091,12854,30
1,2096,30820,6
1,2679,34006,23
1,3081,21820,8
1,3585,30838,0
1,2221,38244,91
1,4324,36635,0
1,3150,28231,14
1,1137,36757,7
1,3159,18556,22
1,1312,24865,31
1,817,20848,31
1,824,36631,4
1,4200,21656,10
1,2207,21791,1
1,4200,32348,87
1,3652,18556,11
1,1090,31285,3
1,521,36628,4
1,1137,25452,12
1,1641,30169,10
1,2222,36641,15
1,3660,30941,12
1,6214,40665,6
1,5980,42723,42
1,3927,28232,31
1,2729,24838,9
1,3927,22921,9
1,1670,24866,20
1,3927,32179,19
1,3696,36638,18
1,3927,20523,133
1,3720,20852,51
1,4210,18556,6
1,3748,13743,128
1,3927,32597,173
1,3797,13743,55
1,6214,18245,91
1,1794,36635,7
1,6214,33772,29
1,5982,42000,15
1,4321,13007,26
1,5982,40665,19
1,3284,40660,5
1,1843,21390,18
1,6214,21851,6
1,1894,21390,18
1,817,24185,4
1,2222,39002,1
1,824,32597,58
1,3081,38049,65
1,824,19432,16
1,861,33526,1
1,824,14692,3
1,861,21791,7
1,3131,36088,1
1,6202,30484,43
1,3124,34697,3
1,6202,44027,3
1,5548,38244,14
1,6208,30820,5
1,4421,31322,6
1,898,19501,10
1,6214,38244,8
1,3262,38049,154
1,6214,43640,22
1,3284,12327,130
1,4086,25610,577
1,3288,36638,12
1,6214,40664,6
1,3321,34201,38
1,6214,23639,12
1,1970,34434,47
1,839,13156,11
1,1917,36635,4
1,840,13135,190
1,2403,23642,10
1,840,26214,5
1,2508,42725,11
1,840,21791,6
1,6214,37832,7
1,1630,25452,17
1,2343,21390,19
1,4227,26061,30
1,6215,27900,16
1,4425,13007,27
1,3400,30482,464
1,2508,27207,4
1,4322,12441,8
1,1137,41965,12
1,6002,40660,3
1,6214,43638,21
1,6230,40664,7
1,6215,13265,8
1,4383,24838,6
1,6215,34351,23
1,3531,30482,118
1,3509,35326,4
1,3531,25610,203
1,1843,24184,21
1,6002,36630,26
1,6216,21463,16
1,2404,13007,4
1,5525,39812,0
1,2602,18106,23
1,3398,35687,40
1,2340,13156,3
1,4204,27207,6
1,6230,30484,9
1,6216,33768,12
1,4200,36632,36
1,861,32598,26
1,3646,36488,7
1,861,31322,12
1,3650,32348,137
1,865,24866,12
1,3654,20854,103
1,92,18105,91
1,4425,19501,51
1,1917,20854,12
1,3660,26060,29
1,1843,38244,96
1,4206,14017,18
1,915,33531,1
1,2890,23639,59
1,3854,36088,13
1,2891,33526,6
1,1640,13330,5
1,2500,20823,5
1,896,32348,43
1,3845,13743,35
1,896,18083,5
1,4206,36486,1
1,898,14692,2
1,3902,36488,11
1,898,22926,5
1,1101,32555,109
1,898,13848,1
1,1137,31473,0
1,4936,26061,90
1,4548,20848,191
1,2010,19238,295
1,3044,23548,28
1,915,19501,53
1,4086,13970,2
1,915,32179,9
1,3262,13330,14
1,5309,41964,18
1,93,14860,54
1,5559,39814,3
1,3280,21656,4
1,4719,36486,16
1,145,26060,14
1,2403,33527,34
1,3053,12795,2
1,2379,17414,1
1,255,42779,14
1,2403,13954,15
1,840,12823,1
1,5843,26061,7
1,3262,36087,42
1,4570,21656,0
1,3351,13007,5
1,5508,33527,5
1,4201,23639,101
1,6216,40504,101
1,3393,19311,42
1,6216,40715,25
1,4209,20778,17
1,2602,25432,4
